pr,committer,weight
16024,Sebastian Markbage,0.7210850676303262
16017,Brian Vaughn,0.7122638108818066
16007,Sebastian Markbage,0.7124268955721003
16005,Sebastian Markbage,0.711523981735458
15998,Benedikt Meurer,0.7106790516515732
15966,Dan Abramov,0.7079530079893765
15960,Andrew Clark,0.7070340301361314
15959,Andrew Clark,0.706912552246604
15953,Brandon Dail,0.7078724611415883
15946,Sebastian Markbage,0.7065903013613143
15944,Andrew Clark,0.7062028601387438
15940,Dan Abramov,0.7058148837513062
15939,Dan Abramov,0.7057396673874763
15931,Nicolas Gallagher,0.7059743628816905
15928,Dan Abramov,0.7050808144302217
15928,Dan,0.705280902596366
15927,Dominic Gannaway,0.705532216924997
15918,Sebastian Markbage,0.7051038963630558
15916,Nicolas Gallagher,0.7044926999883896
15911,Andrew Clark,0.7039050617525833
15910,Andrew Clark,0.6977657547094508
15902,Sebastian Markbage,0.7021607447801772
15894,Jack Works,1.0292835775136422
15894,Dan Abramov,1.038093289213979
15890,Dominic Gannaway,0.7013904961976083
15889,Dominic Gannaway,0.7013284334000929
15882,Andrew Clark,0.7006624524701033
15878,Dominic Gannaway,0.7005948720321026
15875,Dominic Gannaway,0.7002637546441425
15872,Brian Vaughn,0.7005222562822913
15849,Devon Govett,0.703617384331824
15848,Devon Govett,0.7015368320416812
15834,Dominic Gannaway,0.6949088163725375
15819,Dominic Gannaway,0.6932609590880066
15816,Sunil Pai,0.6931616723992802
15802,Rick Hanlon,0.6917448823725764
15801,Dan Abramov,0.6937750423898952
15797,Rick Hanlon,0.7033291880732614
15796,Andrew Clark,0.6899824869564902
15779,Simen Bekkhus,0.7231449607424822
15778,Simen Bekkhus,0.7198349968797166
15771,Andrew Clark,0.6890089018779751
15763,Sunil Pai,0.7018074981737877
15757,Andrew Clark,0.6880808126161035
15756,Sunil Pai,0.6882968544399938
15733,Dan Abramov,0.685593516885812
15725,Sebastian Markbage,0.6840692349137931
15724,Dan Abramov,0.6841681240082821
15711,Dan Abramov,0.6832632306231444
15708,Dominic Gannaway,0.6831937218206973
15707,Dominic Gannaway,0.6831878501248113
15702,Dominic Gannaway,0.6825997402182747
15700,Andrew Clark,0.6825822657247764
15698,Dan Abramov,0.6823071184183791
15687,Dominic Gannaway,0.6820203788967258
15682,Sunil Pai,0.6814203910513178
15681,Dan,0.6813496721888423
15681,Dan Abramov,0.6814458159177986
15679,Mateusz Burzyński,0.6845884400760478
15677,Dominic Gannaway,0.679354113452533
15671,Dominic Gannaway,0.6783849056900423
15666,Dan,0.677962541180483
15664,Brian Vaughn,0.6793573962505806
15659,Andrew Clark,0.6777589835132939
15658,Brian Vaughn,1.2222556201381631
15646,Dominic Gannaway,0.6774045112972915
15645,Dominic Gannaway,0.6767550142226866
15640,Andrew Clark,0.6763358168611401
15638,Sebastian Silbermann,0.9403082368222454
15636,Sebastian Markbage,0.6760928973644491
15633,Dominic Gannaway,0.6759564892821897
15631,Sunil Pai,0.6733167539422438
15619,Dan Abramov,0.6759258775494407
15619,Dan,0.6769619355673595
15611,Dominic Gannaway,0.6735267274033437
15593,Sebastian Markbage,0.674418308184472
15591,Sunil Pai,0.6751398274282719
15589,bwain,0.672151335553814
15587,Dominic Gannaway,0.6721336161543598
15578,Sebastian Markbage,0.6691815787182166
15578,Andrew Clark,0.6716252322071288
15576,Nicolas Gallagher,0.6706467603477302
15576,Dominic Gannaway,0.6711951319952397
15567,Brian Vaughn,0.6695087186520376
15529,NE-SmallTown,0.6651014364187856
15519,Sunil Pai,0.6547605146290492
15516,Nicolas Gallagher,0.6621174024730059
15505,Nicolas Gallagher,0.6621347091605713
15504,Andrew Clark,0.6692063731786253
